pairs,labels
"""665240-B21 HP Ethernet 1Gb 4-Port 366FLR Adapter"" ""Null"" [SEP] "" HP 366FLR - network adapter Series ""@en, ""HP adapter""@en Overview CNET""@en",1
"""Matrox G550 Low Profile Graphics Card - 32MB""@en 32MB LN44835 G55-MDDE32LPDF | SCAN UK""@en [SEP] ""128GB SD Memory Card UHS-I Kingston SDA10""@en SDA10 LN57215 - SDA10/128GB | SCAN UK""@en",0
"""408850-B21 HP 1GB (2x512MB) PC2-5300 SDRAM Kit"", ""Null"" ""New 408850-B21 Kit Wholesale Price 408850-B21"" [SEP] ""408850-B21 HP 1GB (2x512MB) PC2-5300 SDRAM Kit"", ""Null"" ""New 408850-B21 Kit Wholesale Price 408850-B21""",1
"""Corsair Memory Vengeance Jet Black 8GB DDR3 PC3-12800 (1600) Dual Channel Desktop""@en Desktop LN41767 - CMZ8GX3M1A1600C10 | SCAN UK""@en [SEP] ""Corsair Memory Vengeance Jet Black 16GB DDR3 1600 MHz CAS 10 XMP Dual Channel Desktop""@en Desktop LN42525 - CMZ16GX3M2A1600C10 | SCAN UK""@en",0
"""Intel Core i7-4820K 3.7Ghz Box""@es Box |PcComponentes ""@es [SEP] ""Intel i7-4820K 3.70GHz (Ivybridge-E) Socket LGA2011 Processor - Retail (BX80633I74820K)""@en ""▷ Intel Processo… | OcUK""@en",1
"""432103-B21 HP Smart Array P600/512 Controller"" ""Null"" [SEP] ""432804-B21 HP 1GB PC2-5300 ECC DIMM"" ""Null""",0
"""TP-Link 16-Port Gigabit Ethernet Switch (TL-SG1016)""@en-US ""Routers - Page 4 | Laptops Outlet Direct""@en-US [SEP] ""Apogee Element 46 Thunderbolt Audio Interface""@en Interface | PSSL""@en",0
"""Gigabyte NVIDIA GeForce GTX 1070 Mini ITX OC Graphics Card""@en Card LN73559 - GV-N1070IXOC-8GD | SCAN UK""@en [SEP] ""Palit NVIDIA GeForce GTX 1070 8GB JetStream Graphics Card""@en Card LN73336 - NE51070015P2-1041J | SCAN UK""@en",0
"""AMD Ryzen 7 1800X 8 Core AM4 CPU/Processor""@en CPU/Processor LN78869 - YD180XBCAEWOF | SCAN UK""@en [SEP] ""AMD Ryzen 7 1800X Box""@es",1
"""643778-B21 HP Xeon E78867 2.13GHz BL680c G7 "" ""Null"" [SEP] ""643774-B21 HP Xeon E74820 2.0GHz BL680c G7"", ""Null"" ""New 643774-B21 G7 Wholesale Price 643774-B21""",0
"""157766-B21 HP 50-GB Internal Tape Drive"" ""Null"" [SEP] ""388504-B21 HP Storageworks Internal"" ""Null""",0
"""SanDisk Ultra SDXC 64GB 80MB/s UHS-I Clase 10, tarjeta SD""@es ""Almacenamiento Disco Duro o Tarjeta? - Tu tienda online líder con precios más baratos! ""@es [SEP] ""SanDisk Ultra SDXC 64GB 80MB/s UHS-I Clase 10, tarjeta SD""@es ""Almacenamiento Disco Duro o Tarjeta? - Tu tienda online líder con precios más baratos! ""@es",1
"""Lenovo Y700-15ISK i7-6700HQ 12GB 1TB Nvidia GTX960M 4GB 15.6 W10 Gaming""@es ""Black Friday 2017 | Megacomponentes.com informática y tecnología""@es [SEP] ""Scratch & Dent Lenovo ThinkPad 11e G3 Celeron N3160 1.6GHz 4GB 16GB ac BT WC 3C 11.6"" HD Chrome""@en ""Buy Scratch at Connection Public Sector Solutions""@en",0
"""Corsair 256GB Flash Voyager Slider X2 USB 3.0 Drive (CMFSL3X2-256GB)""@en ""▷ Corsair (C… | OcUK""@en [SEP] ""Corsair 32GB Flash Voyager Slider X2 USB 3.0 Drive (CMFSL3X2-32GB)""@en ""▷ Corsair (CM… | OcUK""@en",0
"""Corsair 4GB (1x4GB) DDR3 1333 MHz (PC3 10666) Laptop Memory""@en-US ""Blank Media - Page 2 | All Tech Toys""@en-US [SEP] ""Corsair 4GB DDR3 1066MHz PC3-8500 SODIMM Memory Module""@en",0
"""370780-001 HP 512MB DDR RAM PC2700"" ""Null"" [SEP] ""249674-001 HP 256MB200MHz DDR PC1600 EC"" ""Null""",0
"""340769-001 HP StorageWorks Internal DLT SCSI"" ""Null"" [SEP] ""394793-B21 PCI-E GB Server Adapter"", ""Null"" Price 394793-B21"" ""New 394793-B21 Adapter Wholesale",0
"""Kingston USB 3.1 Type A+C microDuo 3C Flash Drive 32GB""@en 32GB LN65980 - DTDUO3C/32GB | SCAN UK""@en [SEP] ""Kingston 32GB OTG (On The Go) DT microDuo USB 3.0 Flash Drive for Compatible Android/Windows devices""@en devices LN58992 - DTDUO3/32GB | SCAN UK""@en",0
"""EVGA GeForce GTX 1080 Founders Edition 8GB GDDR5X""@es GDDR5X |PcComponentes ""@es [SEP] ""EVGA GeForce GTX 1080 Founders Edition 8GB - Prijzen ""@NL Tweakers""@NL",1
"""500660-B21 HP 4GB (1x4GB) PC3-8500 RDIMM"", ""Null"" ""New 500660-B21 RDIMM Wholesale Price 500660-B21"" [SEP] ""456896-001 HP 400-GB 10K 3.5 DP SAS HDD"" ""Null""",0
"""Logitech C920 15MP 1920 x 1080pixels USB 2.0 Black webcam"" ""Product data Logitech webcam webcams (960-001055 5099206061309)"" [SEP] ""StarTech.com USB 2.0 Capture Device for HDMI Video - 1080p "" StarTech.com USB2HDCAPM TV Tuners/Converters/ Adapters CDW.com",0
"""WEBCAM LOGITECH C270""@es Tu tienda online líder con precios más baratos! ""@es ""Periféricos para Ordenador [SEP] ""Logitech BCC950 ConferenceCam - web camera"" "" Logitech camera 960-000866 Conference Room Video CDWG.com",0
"""HP ENVY x360 15-bp100na Convertible Laptop""@en [SEP] ""HP Spectre x360 13-ac004na 4K Convertible Laptop""@en",0
"""Intel - Core i7-8700K 3.7GHz 6-Core Processor"" Processor (BX80684I78700K) PCPartPicker Australia"" [SEP] ""Intel Core i5-7500 Box""@es",0
"""Apple - iPad mini 4 Wi-Fi 128GB Space Gray""@en-US [SEP] ""Apple - iPad mini 4 Wi-Fi 128GB Gold""@en-US",0
"""EVGA GeForce GTX 1080 ""Founders Edition"" 8192MB GDDR5X PCI-Express Graphics Card (08G-P4-6180-KR)""@en ""▷ EVGA PCI-E… | OcUK""@en [SEP] ""Zotac GeForce GTX 1080Ti AMP Edition 11264MB GDDR5X PCI-Express Graphics Card (ZT-P10810D-10P)""@en ""▷ Zotac PCI-Expr… | OcUK""@en",0
"""Apple iMac 27-inch 2.9GHz Quad-core i5 (Late 2012) MD095LL/A"" ""iMac 27"" | macofalltrades"" [SEP] ""Kingston - DDR2 2 GB SO-DIMM 200-pin"" "" Kingston 200-pin KTH-ZD8000C6/2G System Memory (RAM) CDW.com",0
"""Corsair Vengeance White LED 32GB DDR4 3000 Memory Kit 4x 8GB""@en 8GB LN73381 - CMU32GX4M4C3000C15 | SCAN UK""@en [SEP] ""SanDisk Ultra Micro SDHC Memory Card 48MB/s Class 10 for Android 32GB"" (Class 10) -",0
"""Corsair Vengeance LED CMU32GX4M2C3000C15R - Prijzen ""@NL Tweakers""@NL [SEP] ""Corsair Vengeance Red LED 32GB DDR4 3000 Memory Kit 2x 16GB""@en 16GB LN73403 - CMU32GX4M2C3000C15R | SCAN UK""@en",1
"""Samsung SSD 850 EVO 250GB, M.2"" 250GB [SEP] ""Samsung 850 EVO M2 250GB MZ-N5E250BW""@es",1
"""Apple 12.9"" iPad Pro Smart cover MK0L2M/A""@en MK0L2M/A LN72920 - MK0L2ZM/A | SCAN UK""@en [SEP] ""Apple Smart Cover for 10.5"" iPad Pro, Midnight Blue""@en Blue (MQ092ZM/A)""@en Pro",0
"""Apple MacBook Pro 15.4"" With Touch Bar Silver Laptop Computer""@en Computer - MPTU2LL/A""@en [SEP] ""Targus Eco Spruce 15-15.6"" Laptop Backpack Black""@en-gb Bac... | TBB013EU £31.99 Insight UK""@en-gb",0
"""HP 340769-001 20/40-GB Int SCSI DLT"" ""Null"" [SEP] ""Hewlett Packard Enterprise SP/CQ Drive DLT 20/40GB Internal 20GB tape drive"" ""Product data Hewlett drive drives (340769-001)""",1
"""Hewlett Packard Enterprise Smart Array 641 Controller"" ""Specs Hewlett Controller peripheral controllers (291966-B21)"" [SEP] ""Hewlett Packard Enterprise Smart Array 641 Controller"" ""Product data Hewlett Controller peripheral controllers (291966-B21)""",1
"""Logitech C525 (8MP) HD Webcam"" Webcam - 960-001064 | CCL Computers"" [SEP] ""LGT-C525 720p USB Webcam from Logitech""@en Logitech LN70431 - 960-001064 | SCAN UK""@en",1
"""Logitech BCC950 ConferenceCam 1920 x 1080Pixel USB 2.0 Nero webcam"" ""Scheda tecnica del prodotto Logitech webcam (960-000867 5053676761084)"" [SEP] ""GoPro Junior Chesty Harness"" Harness - Rother Valley Optics Ltd""",0
"""Macbook Air 11.6-inch (Glossy) 1.6GHZ Dual Core i5 (Early 2015) . - Apple MJVM2LL/A"" "" Used and Refurbished Macbook Airs on Sale | GainSaver [SEP] ""Supermicro CSE-842TQ-865B SYSTEM CABINET - RACK-MOUNTABLE POWER ON/OFF BUTTON ;2X NETWORK ACTIVITY LEDS""@en-US ""Home Audio Accessories Page 511 | All Tech Toys""@en-US",0
"""Apple Mac mini 2.8GHz Intel Core i5""@es ""HP Elite Slice (ENERGY STAR) - Black Friday 2017 ""@es [SEP] ""Apple Mac mini 2.8GHz Intel Core i5""@es ""Mac Mini Qc I5 2.6ghz/8gb/1tb/iris Graphics - Black Friday 2017 ""@es",1
"""Lenovo ThinkPad - solid state drive 512 GB PCI Express 3.0 x4 (NVMe)"" "" Lenovo (NVMe) 4XB0K48502 Solid State Drives (SSDs) CDW.com [SEP] ""Lenovo - solid state drive 180 GB M.2 Card"" "" Lenovo Card 4XB0H30209 Solid State Drives (SSDs) CDW.com",0
"""Speck FlapTop notebook sleeve"" "" Speck sleeve - 77496-5547 Sleeve/Shuttle Notebook Cases CDW.com [SEP] ""Speck SeeThru notebook hardshell case"" "" Speck case - 71575-1212 Sleeve/Shuttle Notebook Cases CDW.com",0
"""Hewlett Packard Enterprise Smart Array 641 Controller"" ""Product data Hewlett Controller peripheral controllers (291966-B21)"" [SEP] ""Epson WorkForce WF-100 Mobile Instant Savings through 12/31 "" Epson - C11CE05201 Inkjet & Photo Printers CDW.com",0
"""672631-B21 HP 16GB (1x16GB) SDRAM DIMM"" ""Null"" [SEP] ""3R-A3851-AA HP 72.8-GB U320 SCSI 15K"", ""Null"" Price 3R-A3851-AA"" ""New 3R-A3851-AA 15K Wholesale",0
"""Kingston DTSE9G2/64GB CXG 64GB USB 3.0 Flash Drive r100MB/s w15MB/s DataTraveler SE9 G2 Metal Casing"" [SEP] ""Kingston 16GB DataTraveler SE9 G2 USB 3.0 Flash Drive (DTSE9G2/16GB)""@en ""▷ Kingston (DTSE9… | OcUK""@en",0
"""AMD FD6300WMHKBOX Fx 6300 6c Processor Am3+ 14mb 95w 3500 Mhz Box""@en Box for $87.41.""@en [SEP] ""AMD Piledriver FX-6 Six Core 6300 Black Edition 3.50Ghz (Socket AM3+) Processor - Retail ""@en Socket AM3plus | FD6300WMHKBOX Novatech""@en",1
"""Samsung 1TB SSD 840 EVO SATA 6Gb/s Basic - (MZ-7TE1T0BW)""@en ""▷ Samsung (MZ-7TE1T0BW) | OcUK""@en [SEP] "" Samsung 840 EVO Series 250GB SATA III 6Gb/s 2.5"" Internal Solid State Drive (SSD) MZ-7TE250BW""@en MZ-7TE250BW - Micro Center ""@en",0
"""Corsair Carbide SPEC 2 Windowed ATX PC Gaming Case Red Fan""@en Fan LN68469 - CC-9011051-WW | SCAN UK""@en [SEP] ""Antec P380 Windowed Full Tower PC Gaming Case""@en Case LN61713 - 0-761345-83800-9 | SCAN UK""@en",0
"""Apple 3.06GHz Intel Core i3 iMac Desktop Computer""@en Computer - MC508LL/A Abt""@en [SEP] ""Apple iMac 21.5-inch 3.06GHz Core i3 (Mid 2010) MC508LL/A"" ""iMac 21.5"" | macofalltrades""",1
"""HPE Smart Array P421/2GB with FBWC - storage controller (RAID) SATA 6Gb/s"" "" HPE 6Gb/s 631674-B21 RAID Controllers CDW.com [SEP] ""Sapphire Pulse Radeon RX 580, 4GB GDDR5"" 580",0
"""TP-LINK 8-Port Fast Ethernet Desktop Switch (TL-SF1008D)""@en-US ""Switches | Laptops Outlet Direct""@en-US [SEP] ""StarTech.com 1:1 Drive Duplicator and Eraser for 2.5in / 3.5in SATA Drives"" "" StarTech.com Drives - SATDUP11 Disk Cleaners CDWG.com",0
"""340769-001 HP StorageWorks Internal DLT SCSI"" ""Null"" [SEP] ""379752-001 DL360 G4p Xeon 3.2GHz SATA HDD"" ""Null""",0
""" AMD A6-5400K APU 3.6Ghz Dual-Core Processor AD540KOKHJBOX ""@en-US ""AMD | 5 Free Hosting""@en-US [SEP] ""AMD A6-6400K 3.90GHz (Socket FM2) APU Richland Dual Core Processor (AD640KOKHLBOX)""@en ""▷ AMD Pro… | OcUK""@en",0
"""Speck FlapTop notebook sleeve"" "" Speck sleeve - 77496-5547 Sleeve/Shuttle Notebook Cases CDW.com [SEP] ""Kingston ValueRAM - DDR3 4 GB SO-DIMM 204-pin"" "" Kingston 204-pin KVR16S11S8/4 System Memory (RAM) CDW.com",0
"""Asus Essence STX II 7.1"" [SEP] ""ASUS Xonar Essence STX II PCI Express Premium Sound Card 7.1 Channel""@en Channel LN60464 - 90YA00NN-M0UA00 | SCAN UK""@en",1
"""345628-B21 BL40P (1) X2.2GHz 2MB Server"" ""Null"" [SEP] ""Null"", ""338974-B21 DL760 (4P) Xeon 2.5GHz 1MB"" Price 338974-B21"" 1MB Wholesale 338974-B21",0
"""Corsair 16GB Vengeance LPX DDR4 2400MHz RAM/Memory Kit 4x 4GB""@en 4GB LN69019 - CMK16GX4M4A2400C16 | SCAN UK""@en [SEP] ""Corsair Vengeance LPX Black 16GB (2x8GB) DDR4 PC4-21300 2666MHz Dual Channel Kit ""@en 2x8GB | CMK16GX4M2A2666C16 Novatech""@en",0
"""Samsung 1TB SSD 840 EVO SATA 6Gb/s Basic - (MZ-7TE1T0BW)""@en ""▷ Samsung (MZ-7TE1T0BW) | OcUK""@en [SEP] ""WD Green PC SSD WDS240G1G0B - solid state drive 240 GB SATA 6Gb/s"" "" WD 6Gb/s Solid State Drives (SSDs) CDW.com",0
"""157766-B21 HP 50-GB Internal Tape Drive"" ""Null"" [SEP] ""388504-B21 HP Storageworks Internal"" ""Null""",0
"""AMD Piledriver FX-6 Six Core 6300 Black Edition 3.50Ghz (Socket AM3+) Processor - Retail ""@en Socket AM3plus | FD6300WMHKBOX Novatech""@en [SEP] ""FX-6300 6-Core Black Edition Socket AM3+ 3.5 GHz Processor - Retail""@en Retail AMD | CPC ""@en",1
"""643778-B21 HP Xeon E78867 2.13GHz BL680c G7 "" ""Null"" [SEP] ""643778-B21 HP Xeon E78867 2.13GHz BL680c G7 "", ""Null"" ""New 643778-B21 Wholesale Price 643778-B21""",1
"""HP, 336047-B21, USB IP Console Interface Adap""@en 336047-B21 ""HP [SEP] ""336047-B21 KVM USB Console Interface"" ""Null""",1
""" Logitech HD Pro Webcam C920, Widescreen Video Calling and Recording, 1080p Camera, Desktop or Laptop ""@en-US Recording ""Logitech C920 Camera Laptop""@en-US [SEP] ""Full HD Outdoor Vandal Proof PoE Dome Camera""@cs ""DCS-4602EV Full Camera | D-Link""@cs",0
""" Fire Tablet, 7"" Display, Wi-Fi, 8 GB - Includes Special Offers, Black ""@en-US Display Offers | 5 Free Hosting""@en-US ""Fire Tablet Wi-Fi [SEP] ""Fire, 7"" Display, Wi-Fi, 8 GB - Includes Special Offers, Black (B00TSUGXKE | SV98LN 848719062854)""@en Display Offers Budkoo!""@en ""Best Deals Fire Wi-Fi",1
"""345628-B21 BL40P (1) X2.2GHz 2MB Server"" ""Null"" [SEP] ""Null"" ""359623-B21 BL20P G2 Xeon 2.8GHz 1M 512MB""",0
"""Corsair Vengeance SODIMM 8GB (2x4GB) DDR3 PC3-12800C9 1600MHz Kit (CMSX8GX3M2A1600C9)""@en ""▷ Corsair 1600MH… | OcUK""@en [SEP] ""Corsair Vengeance 8Gb (2x4Gb) DDR3 1600MHz Cas9 SO-DIMM Kit"" Kit | CMSX8GX3M2A1600C9""",1
"""Corsair Carbide 330R Ultra Silent Midi Tower Case - Blackout Edition (CC-9011076-WW)""@en ""▷ Corsair Blackout… | OcUK""@en [SEP] ""Fire Kids Edition, 7"" Display, Wi-Fi, 16 GB, Blue Kid-Proof Case (B018Y22C2Y | SV98LN 841667103389)""@en GB Display Wi-Fi Budkoo!""@en ""Best Deals - Fire Edition",0
"""Asus GeForce GTX 1050 Expedition 2048MB GDDR5 PCI-Express Graphics Card""@en ""▷ Asus Gr… | OcUK""@en [SEP] ""Star Tech 4-PORT Pci 1394A Fire Wire Adapter Card - 3 EXTERNAL/1 Internal (PCI1394MP)""@en ""Star4-PORT Firewire Port Cards""@en",0
"""WD Red NAS 3.5"" Internal HDD SATA 6Gb/s, 2TB""@en 6Gb/s 2TB - WD | CPC ""@en [SEP] ""SanDisk Z400s - solid state drive 256 GB SATA 6Gb/s"" "" SanDisk 6Gb/s SD8SNAT-256G-1122 Solid State Drives (SSDs) CDWG.com",0
"""589073-B21 HP Xeon X7560 2.26GHz BL680c G7 "" ""Null"" [SEP] ""589073-B21 HP Xeon X7560 2.26GHz BL680c G7 "", ""Null"" Price 589073-B21"" ""New 589073-B21 Wholesale",1
"""ASUS GeForce GTX 1070 TURBO 8GB GDDR5 Graphics Card ""@en | TURBO-GTX1070-8G Novatech""@en [SEP] ""ASUS GeForce GTX 1060 TURBO 6GB GDDR5 Graphics Card ""@en | TURBO-GTX1060-6G Novatech""@en",0
"""Transcend 64GB 400x UHS-1 Class 10 Micro SDXC Memory Card""@en "" & Storage | Unique Photo ""@en [SEP] ""Crucial BX100 500GB SATA 2.5 Inch Internal Solid State Drive - CT500BX100SSD1""@en-US ""Networking Products | 5 Free Hosting""@en-US",0
"""Asus PCE-AC55BT Dual-Band Wireless-AC1200 Bluetooth 4.0 PCI-E Adapter""@en ""▷ Asus PCI-… | OcUK""@en [SEP] ""Seagate SSHD ST1000LM014 1TB 2.5"" SATA 6Gb/s 64MB Cache - OEM (ST1000LM014) Hybrid Drive""@en ""▷ Seagate OE… | OcUK""@en",0
"""ST31000340AS Seagate 1-TB 7.2K 3.5 3G SATA HDD"", ""Null"" Price ST31000340AS"" ""New ST31000340AS HDD Wholesale [SEP] ""ST31000340AS Seagate 1-TB 7.2K 3.5 3G SATA HDD"", ""Null"" Price ST31000340AS"" ""New ST31000340AS HDD Wholesale",1
"""HP 340743-B22 20/40-GB Int SCSI DLT"", ""Null"" Price 340743-B22"" DLT Wholesale HP [SEP] ""340743-B22 HP 20/40 DLT Int Tape Drive"", ""Null"" Drive Wholesale 340743-B22 Price 340743-B22""",1
"""Matrox G550 Low Profile Graphics Card - 32MB""@en 32MB LN44835 G55-MDDE32LPDF | SCAN UK""@en [SEP] ""PNY Quadro K1200 NVIDIA 4GB Low Profile DP Workstation Graphics Card""@en Card LN63697 - VCQK1200DP-PB | SCAN UK""@en",0
"""Apple Mac Mini 1.4GHz Intel Core i5 Computer""@en Computer - MGEM2LL/A""@en [SEP] ""Apple Mac Mini 2.8GHz Intel Core i5 Computer""@en Computer - MGEQ2LL/A""@en",0
"""Seagate BarraCuda 4TB 5900RPM SATA 6Gb/s 256MB Cache HDD - OEM (ST4000DM004)""@en ""▷ Seagate O… | OcUK""@en [SEP] ""Seagate IronWolf Pro 8TB NAS 7200RPM SATA 6Gb/s 256MB Cache HDD OEM (ST8000NE0021)""@en ""▷ Seagate … | OcUK""@en",0
"""WD 10TB Gold Datacenter HDD/Hard Drive WD101KRYZ""@en WD101KRYZ LN75617 | SCAN UK""@en [SEP] ""Western Digital 6TB Black Desktop Hard Drive""@en Drive LN66755 - WD6001FZWX | SCAN UK""@en",0
"""WD Gold 10TB WD101KRYZ""@es [SEP] ""WD 10TB Gold Datacenter HDD/Hard Drive WD101KRYZ""@en WD101KRYZ LN75617 | SCAN UK""@en",1
"""AMD A6-7400K 3.5GHz (Socket FM2) APU Kaveri Processor - Retail ""@en Socket FM2 | AD740KYBJABOX Novatech""@en [SEP] ""AMD 6380 Opteron Processor - 16 Core""@en Core LN60847 OS6380WKTGGHKWOF | SCAN UK""@en",0
"""ASUS H81I-PLUS Intel H81 (Socket 1150) Mini ITX Motherboard ""@en Socket 1150 | Novatech""@en [SEP] ""ASUS H81M-PLUS Intel H81 (Socket 1150) Micro ATX Motherboard ""@en Socket 1150 | 90MB0GI0-M0EAY0 Novatech""@en",0
"""Apple iMac 21.5-inch 3.06GHz Core i3 (Mid 2010) MC508LL/A"" ""iMac 21.5"" | macofalltrades"" [SEP] ""Apple iMac 21.5-inch 3.1GHz Core i3 (Late 2011) MC978LL/A"" ""iMac 21.5"" | macofalltrades""",0
"""417772-B21 HP Xeon 5130 2.0GHz DL140 G3"" ""Null"" [SEP] ""453475-B21 HP Xeon L5335 2.0GHz DL140 G3"" ""Null""",0
"""Transcend 64GB 400x UHS-1 Class 10 Micro SDXC Memory Card""@en "" & Storage | Unique Photo ""@en [SEP] ""Transcend 64GB MicroSDXC Class10 UHS-1 Memory Card with Adapter 60 MB/s (TS64GUSDU1)""@en-US ""Accessories - Page 438 | Roaming Free Sims""@en-US",1
"""Null"" ""495942-B21 HP E5506 2.13GHz ML370 G6"" [SEP] ""507825-B21 HP Xeon E5506 2.13GHz BL280c G6 "" ""Null""",0
"""Intel Core i7 7700K 4.2GHz Quad (Socket 1151)"" - Socket 1151 Processor BX80677I77700K | CCL Computers"" [SEP] ""Intel Processor, Core i7-7700K""@en i7-7700K (BX80677I77700K)""@en Processor",1
"""AMD Ryzen Threadripper Eight Core 1900X 4.00GHz (Socket TR4) Processor - Retail""@en ""▷ AMD TR4)… | OcUK""@en [SEP] ""AMD Ryzen 5 Quad Core 1500X 3.70GHz (Socket AM4) Processor - Retail""@en ""▷ AMD -… | OcUK""@en",0
"""Corsair Carbide 330R Ultra Silent Midi Tower Case - Blackout Edition (CC-9011076-WW)""@en ""▷ Corsair Blackout… | OcUK""@en [SEP] ""Corsair Carbide 400Q V2 Silent Midi Tower Gaming Case - Black (CC-9011100-WW)""@en ""▷ Corsair Blac… | OcUK""@en",0
"""417772-B21 HP Xeon 5130 2.0GHz DL140 G3"" ""Null"" [SEP] ""453475-B21 HP Xeon L5335 2.0GHz DL140 G3"" ""Null""",0
"""589073-B21 HP Xeon X7560 2.26GHz BL680c G7 "" ""Null"" [SEP] ""637414-B21 HP Xeon E5607 2.26GHz BL460c G7 "" ""Null""",0
"""665240-B21 HP Ethernet 1Gb 4-Port 366FLR Adapter"" ""Null"" [SEP] ""629135-B21 HP Ethernet 1Gb 4-Port 331FLR Adapter"" ""Null""",0
"""MSI GAMING Z170I PRO AC Skylake WiFi Mini ITX Motherboard""@en Motherboard LN67102 - | SCAN UK""@en [SEP] ""Microstar Motherboard, Z170I Gaming Pro AC Mini ITX LGA 1151 Core Pentium Celeron Family Max.32GB DDR4 4xSATA""@en Motherboard (Z170I GAMING PRO AC)""@en",1
"""ASUS GeForce GTX 1070 TURBO 8GB GDDR5 Graphics Card ""@en | TURBO-GTX1070-8G Novatech""@en [SEP] ""Asus GeForce GTX 1070Ti Turbo 8192MB GDDR5 PCI-Express Graphics Card""@en ""▷ Asus Graph… | OcUK""@en",0
"""Corsair Memory Vengeance Jet Black 8GB DDR3 PC3-12800 (1600) Dual Channel Desktop""@en Desktop LN41767 - CMZ8GX3M1A1600C10 | SCAN UK""@en [SEP] ""OptiPlex 790 Desktop""@en "" OptiPlex Desktop Details | Dell South Africa""@en",0
"""Speck Flaptop Sleeve for MacBook Air 13""""@en 13"" (77496-5547)""@en [SEP] ""Speck FlapTop notebook sleeve"" "" Speck sleeve - 77496-5547 Sleeve/Shuttle Notebook Cases CDW.com",1
""" Intel Core i5-4590 Haswell 3.3 GHz LGA 1150 Boxed Processor""@en Processor BX80646I54590 - Micro Center ""@en [SEP] ""Intel Core i5 4590 / 3.3 GHz processor"" "" Intel processor - BX80646I54590 Add-In Processors (CPUs) CDW.com",1
"""Intel Core i5-4590 3.30GHz (Haswell) Socket LGA1150 Processor - Retail""@en ""▷ Intel Processo… | OcUK""@en [SEP] ""Apple MacBook Pro 13-inch 2.5GHz Core i5 (Retina, Late 2012) MD213LL/A"" ""Used Apple (Retina MD213LL/A - mac of all trades""",0
"""WEBCAM LOGITECH C270""@es Tu tienda online líder con precios más baratos! ""@es ""Periféricos para Ordenador [SEP] ""Logitech HD Webcam C310"" ""Cables & Cords | All Tech Toys""",0
"""ASUS H81I-PLUS Intel H81 (Socket 1150) Mini ITX Motherboard ""@en Socket 1150 | Novatech""@en [SEP] ""Asus Prime H270-Pro - Prijzen ""@NL Tweakers""@NL",0
"""Crucial CT51264BD160BJ - Prijzen ""@NL Tweakers""@NL [SEP] ""Crucial - DDR3L 4 GB DIMM 240-pin"" "" Crucial 240-pin CT51264BD160BJ System Memory (RAM) CDW.com",1
"""500668-B21 HP 1GB (1x1GB) PC3-10600 UDIMM"" ""Null"" [SEP] ""500670-B21 HP 2GB (1x2GB) PC3-10600 UDIMM"" ""Null""",0
"""Corsair 256GB Flash Voyager Slider X2 USB 3.0 Drive (CMFSL3X2-256GB)""@en ""▷ Corsair (C… | OcUK""@en [SEP] ""Corsair 128GB Flash Voyager Slider X2 USB 3.0 Drive (CMFSL3X2-128GB)""@en ""▷ Corsair (C… | OcUK""@en",0
"""667805-B21 HP Intel Xeon E5-2603 1.8GHz BL460c G8"", ""Null"" Price 667805-B21"" ""New 667805-B21 G8 Wholesale [SEP] ""662078-B21 HP Intel Xeon E5-2650L 1.8GHz BL460c G8"", ""Null"" ""New 662078-B21 G8 Wholesale Price 662078-B21""",0
"""HP ZBook Studio G3 i7-6700HQ 8GB 256GB SSD M1000 4GB 15.6 FHD W7Pro""@es ProBook 450 G4 i7-7500U 1TB W10Pro - Black Friday 2017 ""@es [SEP] ""HP 250 G6 FHD Intel Core i5-7200u 8GB 1TB 15.6 W10Pro Plata ceniza osc""@es ""Portátiles baratos y ordenadores convertibles líderes en precios ""@es",0
"""AMD Processor, AMD 8C Ryzen Threadripper 1900X 3.8GHz 4.0GHz Turbo 16MB L3 Cache 180W 2667MHz DDR4""@en at Connection Public Sector Solutions""@en ""Buy Processor [SEP] ""AMD Ryzen Threadripper Eight Core 1900X 4.00GHz (Socket TR4) Processor - Retail""@en ""▷ AMD TR4)… | OcUK""@en",1
"""WD 120GB Green 2.5"" Solid State Drive/SSD WDS120G1G0A""@en WDS120G1G0A LN75746 | SCAN UK""@en [SEP] ""2.5 inch Force LS v2 120GB SATA SSD Corsair Solid State Drive""@en Drive LN63498 - CSSD-F120GBLSB | SCAN UK""@en",0
"""PNY Elite Performance 64 GB SDXC""@en SDXC | ibSupply.com""@en [SEP] ""Transcend JetFlash 500 - USB flash drive 8 GB"" "" Transcend GB TS8GJF500 Thumb Drives CDW.com",0
"""488039-B21 HP X5470 3.33GHz ML370 G5"", ""Null"" ""New 488039-B21 G5 Wholesale Price 488039-B21"" [SEP] ""454141-002 HP 500-GB 7.2K 3.5 SATA"", ""Null"" ""New 454141-002 SATA 10 Pack Wholesale Price 454141-002-10Pack""",0
"""AMD 16 Core Ryzen Threadripper 1950X Unlocked CPU/Processor""@en CPU/Processor LN83362 - YD195XA8AEWOF | SCAN UK""@en [SEP] ""AMD Ryzen Threadripper 1950X 16-Core Processor ""@en | YD195XA8AEWOF Novatech""@en",1
"""ST1000NM0033 Seagate 1-TB 7.2K 3.5 6G SP SATA"" ""Null"" [SEP] ""ST1000NM0033 Seagate 1-TB 7.2K 3.5 6G SP SATA"", ""Null"" ""New ST1000NM0033 SATA Wholesale Price ST1000NM0033""",1
